,name,category,rating,review,link,add,hour,tel,sub,category_dic,rev,lat,lng
870,샤오바오우육면,중화요리,3,302.0,https://place.map.kakao.com/2053098478,서울 종로구 삼일대로17길 15 1층,,02-723-7788,광화문역,중식,200 ~ 400 개,37.5690451,126.9866115
871,평양고깃집,"육류,고기",4,120.0,https://place.map.kakao.com/971121714,서울 종로구 인사동5길 14 2층,,070-4419-4999,광화문역,한식,0 ~ 200 개,37.5727312,126.9853559
872,북한산제빵소 광화문점,"제과,베이커리",3,174.0,https://place.map.kakao.com/1143017589,서울 종로구 경희궁2길 10,,,광화문역,"베이커리,카페",0 ~ 200 개,37.5727461,126.9712527
873,스타벅스 광화문R점,커피전문점,3,39.0,https://place.map.kakao.com/7961649,서울 종로구 세종대로 167 현대해상본사사옥 별관내,,1522-3232,광화문역,"베이커리,카페",0 ~ 200 개,37.570934,126.9761231
874,도토리브라더스,일식,3,424.0,https://place.map.kakao.com/201791029,서울 종로구 경희궁길 41 1층,,02-737-2224,광화문역,일식,400 ~ 700 개,37.57288090000001,126.9692516
875,신도세기 종로점,"육류,고기",3,200.0,https://place.map.kakao.com/811272424,서울 종로구 삼일대로17길 51 스타골드빌딩 1층,,02-739-8114,광화문역,한식,0 ~ 200 개,37.5690971,126.9846358
876,블루보틀 광화문카페,카페,3,191.0,https://place.map.kakao.com/146946502,서울 종로구 청계천로 11 청계한국빌딩 1층,,02-6212-6998,광화문역,"베이커리,카페",0 ~ 200 개,37.56946569999999,126.9787547
877,초류향,중화요리,3,84.0,https://place.map.kakao.com/8577709,서울 중구 다동길 24-10,,02-775-2668,광화문역,중식,0 ~ 200 개,37.5674529,126.9804287
878,금용문,중화요리,3,109.0,https://place.map.kakao.com/499765400,서울 종로구 새문안로5가길 7 세종클럽 2층,,02-732-0888,광화문역,중식,0 ~ 200 개,37.57274049999999,126.9740251
879,미도인 종로점,양식,4,177.0,https://place.map.kakao.com/1948528961,서울 종로구 종로 51 지하 2층,,02-720-5097,광화문역,양식,0 ~ 200 개,37.5707075,126.9835766
880,한육감 D타워점,한식,3,53.0,https://place.map.kakao.com/498307450,서울 종로구 종로3길 17 5층,,02-2251-8686,광화문역,한식,0 ~ 200 개,37.57091,126.978894
881,크리스탈제이드 소공점,중화요리,3,92.0,https://place.map.kakao.com/15300740,서울 중구 남대문로7길 16 한컴빌딩 지하1층,,02-3789-8088,광화문역,중식,0 ~ 200 개,37.5641542,126.9811848
882,몽중헌 페럼타워점,중화요리,3,72.0,https://place.map.kakao.com/17801741,서울 중구 을지로5길 19 페럼타워 지하2층,,02-6353-8585,광화문역,중식,0 ~ 200 개,37.5669211,126.9839643
883,유림면,국수,3,157.0,https://place.map.kakao.com/10679979,서울 중구 서소문로 139-1,,02-755-0659,광화문역,한식,0 ~ 200 개,37.5642049,126.9760845
884,옴 광화문점,인도음식,4,21.0,https://place.map.kakao.com/21407823,서울 종로구 새문안로 103 선광빌딩 지하 1층,,02-723-4848,광화문역,기타,0 ~ 200 개,37.5708102,126.9745078
885,능라도 광화문점,냉면,2,41.0,https://place.map.kakao.com/502145879,서울 종로구 새문안로3길 15 동원빌딩 3층,,02-730-3989,광화문역,한식,0 ~ 200 개,37.5717563,126.972331
886,뉴오리진 광화문점,카페,4,64.0,https://place.map.kakao.com/1137720981,서울 종로구 새문안로 96,,02-6367-6527,광화문역,"베이커리,카페",0 ~ 200 개,37.5699027,126.9754213
887,주유별장,"호프,요리주점",2,42.0,https://place.map.kakao.com/27437215,서울 종로구 종로3길 17 D타워 4층,,02-2251-8484,광화문역,"호프,펍",0 ~ 200 개,37.5713243,126.9790396
888,반포식스 광화문점,동남아음식,2,43.0,https://place.map.kakao.com/1837172529,"서울 종로구 새문안로9길 9 2, 3층",,02-725-6661,광화문역,기타,0 ~ 200 개,37.5706071,126.9759222
889,오뗄두스,"제과,베이커리",3,65.0,https://place.map.kakao.com/19239022,서울 중구 세종대로 136 파이낸스 빌딩 지하2층,,070-4221-5705,광화문역,"베이커리,카페",0 ~ 200 개,37.568369,126.97779
890,황생가칼국수,국수,3,248.0,https://place.map.kakao.com/7904353,서울 종로구 북촌로5길 78,,02-739-6334,광화문역,한식,200 ~ 400 개,37.5800396,126.9806545
891,내자상회,카페,3,269.0,https://place.map.kakao.com/212413668,서울 종로구 사직로10길 3 1층,,070-7755-0142,광화문역,"베이커리,카페",200 ~ 400 개,37.5757119,126.970485
892,산채향,한식,3,14.0,https://place.map.kakao.com/21233273,서울 중구 청계천로 8 프리미어 플레이스 빌딩 지하 1층,,02-778-2959,광화문역,한식,0 ~ 200 개,37.5687845,126.9781917
893,개성만두 궁,한식,3,108.0,https://place.map.kakao.com/8199745,서울 종로구 인사동10길 11-3,,02-733-9240,광화문역,한식,0 ~ 200 개,37.57423,126.9853967
894,스타벅스 더종로R점,커피전문점,4,160.0,https://place.map.kakao.com/1784996243,서울 종로구 종로 51,,1522-3232,광화문역,"베이커리,카페",0 ~ 200 개,37.5707075,126.9835766
895,애슐리퀸즈 종각역점,패밀리레스토랑,2,225.0,https://place.map.kakao.com/18649456,서울 종로구 종로 51 종로타워 지하1층,,02-720-1031,광화문역,기타,200 ~ 400 개,37.5707727,126.983525
896,한옥찻집,전통찻집,4,92.0,https://place.map.kakao.com/1154343797,서울 종로구 인사동12길 9,,02-737-0538,광화문역,"베이커리,카페",0 ~ 200 개,37.5745701,126.9848192
897,커피스트,커피전문점,4,73.0,https://place.map.kakao.com/8105618,서울 종로구 경희궁길 39 1층,,02-725-5557,광화문역,"베이커리,카페",0 ~ 200 개,37.5727552,126.969405
898,서울웨스틴조선호텔 아리아,뷔페,3,257.0,https://place.map.kakao.com/21306149,서울 중구 소공로 106,,02-317-0357,광화문역,기타,200 ~ 400 개,37.5644064,126.9796971
899,어니언 안국점,카페,3,1244.0,https://place.map.kakao.com/853028118,서울 종로구 계동길 5,,070-7543-2123,광화문역,"베이커리,카페",1000개 이상,37.5773379,126.9863689
900,커피기업 광화문점,카페,4,31.0,https://place.map.kakao.com/156353882,서울 종로구 삼봉로 71 신라스테이 1층 102호,,02-6281-3977,광화문역,"베이커리,카페",0 ~ 200 개,37.572565,126.981137
901,조금,일식집,3,74.0,https://place.map.kakao.com/8063935,서울 종로구 인사동길 60,,02-725-8400,광화문역,일식,0 ~ 200 개,37.5752491,126.9836145
902,미치루,"초밥,롤",3,54.0,https://place.map.kakao.com/1753032256,서울 종로구 종로1길 42 이마빌딩 지하1층,,02-761-4090,광화문역,일식,0 ~ 200 개,37.5738977,126.9789542
903,하동관 명동본점,곰탕,2,165.0,https://place.map.kakao.com/1822111964,서울 중구 명동9길 12,,02-776-5656,광화문역,한식,0 ~ 200 개,37.5643946,126.9850185
904,미친닭 종각본점,치킨,3,62.0,https://place.map.kakao.com/26884480,서울 종로구 우정국로2길 16 1층,,02-722-9992,광화문역,패스트푸드,0 ~ 200 개,37.5694118,126.9838897
905,스타벅스 광화문D타워점,커피전문점,3,20.0,https://place.map.kakao.com/27030449,서울 종로구 종로3길 17 1층,,1522-3232,광화문역,"베이커리,카페",0 ~ 200 개,37.5716583,126.9798858
906,모던샤브하우스 광화문D타워점,샤브샤브,4,26.0,https://place.map.kakao.com/804923494,서울 종로구 종로3길 17 D타워 리플레이스 광화문 5층,,02-2251-8501,광화문역,한식,0 ~ 200 개,37.5713243,126.9790396
907,이태리재,이탈리안,3,161.0,https://place.map.kakao.com/792642248,서울 종로구 율곡로1길 74-9 1층,,070-4233-6262,광화문역,양식,0 ~ 200 개,37.57876479999999,126.9817259
908,올모스트홈카페 아트선재센터점,카페,3,346.0,https://place.map.kakao.com/1304461769,서울 종로구 소격동 144-2,,02-734-2626,광화문역,"베이커리,카페",200 ~ 400 개,37.5794343,126.9818277
909,뚝심한우 광화문점,"육류,고기",3,11.0,https://place.map.kakao.com/27105687,서울 종로구 종로5길 7 타워8 지하 1층,,02-6226-8088,광화문역,한식,0 ~ 200 개,37.5706045,126.9809152
910,온더보더 광화문D타워점,"멕시칸,브라질",3,176.0,https://place.map.kakao.com/26857706,서울 종로구 종로3길 17 D타워 2층 4호,,02-2251-8282,광화문역,기타,0 ~ 200 개,37.570944,126.9789095
911,삼백집 종각점,국밥,3,23.0,https://place.map.kakao.com/2028882599,서울 종로구 삼봉로 80-18,,02-738-3001,광화문역,한식,0 ~ 200 개,37.571844,126.9817239
912,라운드앤드,"제과,베이커리",3,278.0,https://place.map.kakao.com/1651034737,서울 중구 정동길 35 1층,,,광화문역,"베이커리,카페",200 ~ 400 개,37.5660124,126.9723538
913,인사동수제비,수제비,4,82.0,https://place.map.kakao.com/11162975,서울 종로구 인사동8길 14-1,,02-735-3361,광화문역,한식,0 ~ 200 개,37.5740967,126.9860381
914,종로분식,분식,2,75.0,https://place.map.kakao.com/24878340,서울 종로구 종로 30 1층,,,광화문역,분식,0 ~ 200 개,37.5699086,126.9806907
915,반쿤콴 종각점,태국음식,4,80.0,https://place.map.kakao.com/208592301,서울 종로구 종로10길 20 3층,,02-725-1688,광화문역,기타,0 ~ 200 개,37.5691026,126.984289
916,대찬횟집,회,3,41.0,https://place.map.kakao.com/27491757,서울 종로구 우정국로2길 10 지하 1층,,02-738-8588,광화문역,일식,0 ~ 200 개,37.569349,126.9836087
917,페이퍼마쉐,카페,2,133.0,https://place.map.kakao.com/236480957,서울 종로구 무교로 40,,,광화문역,"베이커리,카페",0 ~ 200 개,37.5694872,126.9794682
918,깡통만두,분식,3,373.0,https://place.map.kakao.com/19158798,서울 종로구 북촌로2길 5-6,,02-794-4243,광화문역,분식,200 ~ 400 개,37.57811299999999,126.9860787
919,매드포갈릭 광화문D타워점,패밀리레스토랑,3,117.0,https://place.map.kakao.com/1851079532,서울 종로구 종로3길 17 3층,,02-2251-8320,광화문역,기타,0 ~ 200 개,37.5716583,126.9798858
920,택이네조개전골 무교동점,조개,4,60.0,https://place.map.kakao.com/1307820234,서울 중구 다동길 24-4 1층,,02-3789-7150,광화문역,한식,0 ~ 200 개,37.5675399,126.9804898
921,우드앤브릭 타워8점,"제과,베이커리",2,17.0,https://place.map.kakao.com/27510454,"서울 종로구 종로5길 7 타워8 1층 118~119,128호",,02-6226-8211,광화문역,"베이커리,카페",0 ~ 200 개,37.5706045,126.9809152
922,마라공방,중식,2,100.0,https://place.map.kakao.com/1974768669,"서울 종로구 종로 19 르메이에르종로타운1 1층 111-2,112-1호",,02-2075-7366,광화문역,중식,0 ~ 200 개,37.5709593,126.9798759
923,두가헌,이탈리안,3,6.0,https://place.map.kakao.com/16991898,서울 종로구 삼청로 14,,02-3210-2100,광화문역,양식,0 ~ 200 개,37.577203,126.9799131
924,칸다소바 경복궁점,일본식라면,3,281.0,https://place.map.kakao.com/92217418,서울 종로구 자하문로7길 5 1층,,02-6405-1662,광화문역,일식,200 ~ 400 개,37.5781378,126.9712453
925,온더보더 광화문D타워점,"멕시칸,브라질",3,176.0,https://place.map.kakao.com/26857706,서울 종로구 종로3길 17 D타워 2층 4호,매일 11:30 ~ 22:00 · 브레이크타임 매일 14:30 ~ 16:30,02-2251-8282,광화문역,기타,0 ~ 200 개,37.570944,126.9789095
926,라운드앤드,"제과,베이커리",3,278.0,https://place.map.kakao.com/1651034737,서울 중구 정동길 35 1층,매일 08:00 ~ 22:00,,광화문역,"베이커리,카페",200 ~ 400 개,37.5660124,126.9723538
927,인사동수제비,수제비,4,82.0,https://place.map.kakao.com/11162975,서울 종로구 인사동8길 14-1,매일 11:30 ~ 21:30,02-735-3361,광화문역,한식,0 ~ 200 개,37.5740967,126.9860381
928,종로분식,분식,2,75.0,https://place.map.kakao.com/24878340,서울 종로구 종로 30 1층,월~금 10:00 ~ 22:00,,광화문역,분식,0 ~ 200 개,37.5699086,126.9806907
929,반쿤콴 종각점,태국음식,4,80.0,https://place.map.kakao.com/208592301,서울 종로구 종로10길 20 3층,월~금 11:00 ~ 23:00 · 브레이크타임 월~금 15:00 ~ 17:00,02-725-1688,광화문역,기타,0 ~ 200 개,37.5691026,126.984289
930,페이퍼마쉐,카페,2,133.0,https://place.map.kakao.com/236480957,서울 종로구 무교로 40,월~금 07:30 ~ 22:00,,광화문역,"베이커리,카페",0 ~ 200 개,37.5694872,126.9794682
931,깡통만두,분식,3,373.0,https://place.map.kakao.com/19158798,서울 종로구 북촌로2길 5-6,영업시간 월~금 11:30 ~ 21:00 · 브레이크타임 월~금 15:30 ~ 17:00,02-794-4243,광화문역,분식,200 ~ 400 개,37.57811299999999,126.9860787
932,매드포갈릭 광화문D타워점,패밀리레스토랑,3,117.0,https://place.map.kakao.com/1851079532,서울 종로구 종로3길 17 3층,매일 11:30 ~ 22:00,02-2251-8320,광화문역,기타,0 ~ 200 개,37.5716583,126.9798858
933,택이네조개전골 무교동점,조개,4,60.0,https://place.map.kakao.com/1307820234,서울 중구 다동길 24-4 1층,매일 11:00 ~ 23:00,02-3789-7150,광화문역,한식,0 ~ 200 개,37.5675399,126.9804898
934,우드앤브릭 타워8점,"제과,베이커리",2,17.0,https://place.map.kakao.com/27510454,"서울 종로구 종로5길 7 타워8 1층 118~119,128호",월~금 07:00 ~ 22:00,02-6226-8211,광화문역,"베이커리,카페",0 ~ 200 개,37.5706045,126.9809152
935,마라공방,중식,2,100.0,https://place.map.kakao.com/1974768669,"서울 종로구 종로 19 르메이에르종로타운1 1층 111-2,112-1호",매일 10:30 ~ 22:30,02-2075-7366,광화문역,중식,0 ~ 200 개,37.5709593,126.9798759
936,두가헌,이탈리안,3,6.0,https://place.map.kakao.com/16991898,서울 종로구 삼청로 14,월~토 12:00 ~ 22:00 · 브레이크타임 월~토 17:00 ~ 18:00,02-3210-2100,광화문역,양식,0 ~ 200 개,37.577203,126.9799131
937,칸다소바 경복궁점,일본식라면,3,281.0,https://place.map.kakao.com/92217418,서울 종로구 자하문로7길 5 1층,영업시간 매일 11:30 ~ 21:00 · 브레이크타임 매일 15:00 ~ 17:00,02-6405-1662,광화문역,일식,200 ~ 400 개,37.5781378,126.9712453
938,할매집,"족발,보쌈",2,90.0,https://place.map.kakao.com/8612493,서울 종로구 사직로12길 1-5,매일 12:00 ~ 21:30,02-735-2608,광화문역,한식,0 ~ 200 개,37.5756335,126.9714088
939,종로빈대떡 광화문점,한식,2,25.0,https://place.map.kakao.com/16586753,서울 종로구 세종대로23길 21,매일 11:30 ~ 01:30,02-737-1857,광화문역,한식,0 ~ 200 개,37.5714849,126.9752117
940,폴바셋 광화문점,커피전문점,4,31.0,https://place.map.kakao.com/20174469,서울 종로구 종로1길 50 더케이트윈타워 1층,월~금 07:00 ~ 22:00,02-3701-9170,광화문역,"베이커리,카페",0 ~ 200 개,37.574638,126.979181
941,참치공방 을지로점,일식,1,42.0,https://place.map.kakao.com/1807106843,서울 중구 남대문로 112 2~3층,월~토 11:00 ~ 23:30 · 브레이크타임 월~토 15:00 ~ 17:00,02-738-3700,광화문역,일식,0 ~ 200 개,37.5671381,126.9830014
942,동원VIP참치 코리아나호텔점,회,3,75.0,https://place.map.kakao.com/1444359802,서울 중구 세종대로 135 코리아나호텔 3층,매일 12:00 ~ 22:00 · 브레이크타임 매일 15:00 ~ 18:00,02-725-7001,광화문역,일식,0 ~ 200 개,37.5681809,126.9765031
943,커피스니퍼,카페,4,147.0,https://place.map.kakao.com/1965342185,서울 중구 세종대로16길 27 남양빌딩 1층 102호,영업시간 월~금 08:00 ~ 20:00,02-3789-1781,광화문역,"베이커리,카페",0 ~ 200 개,37.5633412,126.9784236
944,코다차야 종각점,"호프,요리주점",3,59.0,https://place.map.kakao.com/23231439,서울 종로구 종로 68,매일 17:30 ~ 02:30,02-793-5000,광화문역,"호프,펍",0 ~ 200 개,37.569857,126.9849443
945,교대이층집 경복궁점,"육류,고기",4,42.0,https://place.map.kakao.com/536172924,서울 종로구 새문안로5길 10-1 2층,월~금 11:00 ~ 22:30,02-725-8898,광화문역,한식,0 ~ 200 개,37.5712238,126.9750285
946,스시산원 경,"초밥,롤",3,132.0,https://place.map.kakao.com/1028542867,서울 종로구 새문안로3길 36 용비어천가 지하 1층 120호,월~토 12:00 ~ 22:00,02-733-7770,광화문역,일식,0 ~ 200 개,37.5733545,126.9732412
947,더피자필,피자,3,82.0,https://place.map.kakao.com/1397192634,서울 종로구 종로10길 21 1층,,02-795-3283,광화문역,패스트푸드,0 ~ 200 개,37.5689596,126.9845309
948,르브와 종로점,이탈리안,3,92.0,https://place.map.kakao.com/18283622,서울 종로구 우정국로2길 42 4층,화~금 11:30 ~ 22:00 · 브레이크타임 화~일 16:00 ~ 17:00,02-739-8208,광화문역,양식,0 ~ 200 개,37.56939029999999,126.9853729
949,빌리엔젤 광화문점,디저트카페,3,25.0,https://place.map.kakao.com/1294601835,서울 종로구 새문안로 92 1층,매일 08:00 ~ 22:00,070-5051-8145,광화문역,"베이커리,카페",0 ~ 200 개,37.5696602,126.9748903
950,달콤커피 청계광장점,커피전문점,4,5.0,https://place.map.kakao.com/1134771025,서울 종로구 종로 24-8,월~금 08:00 ~ 22:20,02-722-5857,광화문역,"베이커리,카페",0 ~ 200 개,37.5694548,126.979686
